original_code,brand,name,value,price_per_kilo,unit,url,image,supermarket,privateLabel
7466029,NESTLE,Κουβερτούρα Γάλακτος Dessert Με Καραμέλα 170gr,3.64,21.41,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Koyvertoyra-Galaktos-Dessert-Me-Karamela-170gr/p/7466029,https://www.ab.gr/medias/sys_master/h01/he2/9660646555678.jpg,ab,False
7750719,SAMOURI,Σταγόνες Λευκής Σοκολάτας 90g,2.16,24.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Koyvertoyra-and-Garnirismata/Stagones-Leykis-Sokolatas-90g/p/7750719,https://www.ab.gr/medias/sys_master/products/h81/h5a/10390572302366.jpg,ab,False
7084853,MC CORMICK,Πάπρικα Γλυκιά 34gr,3.97,116.76,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Paprika-Glykia-34gr/p/7084853,https://www.ab.gr/medias/sys_master/hf9/h5f/9161304965150.jpg,ab,False
7250201,ALMITO,Πικάντικες Πιπεριές Καρδούλες Κόκκινες με Κρέμα Τυριών 150gr,2.53,16.87,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Pikantikes-Piperies-Kardoyles-Kokkines-me-Krema-Tyrion-150gr/p/7250201,https://www.ab.gr/medias/sys_master/products/h81/he2/10224472784926.jpg,ab,False
7668616,ΑΒ,Βαλσάμικο Κρέμα με Μέλι 250ml,2.34,9.36,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Xydi-Balsamico/Valsamiko-Krema-me-Meli-250ml/p/7668616,https://www.ab.gr/medias/sys_master/products/h5e/h99/10087443267614.jpg,ab,True
7085610,3Α,Φασόλια Μαυρομάτικα Εισαγωγής 500g,2.72,5.44,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fasolia/Fasolia-Mayromatika-Eisagogis-500g/p/7085610,https://www.ab.gr/medias/sys_master/h80/hef/9491076612126.jpg,ab,False
7062768,ΑΛΤΙΣ,Ελιές Γεμιστές Με Πιπεριά 285 gr,5.3,18.6,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Elies/Elies-Gemistes-Me-Piperia-285-gr/p/7062768,https://www.ab.gr/medias/sys_master/h82/h48/9832388657182.jpg,ab,False
7711479,WORLD'S MARKET,Πιπεριές Jalapenos Καυτερές 125g,1.55,12.4,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Piperies-Jalapenos-Kayteres-125g/p/7711479,https://www.ab.gr/medias/sys_master/products/hed/h31/10086306185246.jpg,ab,False
7064505,ΑΒ,Γαρύφαλλο Τριμμένο 38 gr,2.14,56.32,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Garyfallo-Trimmeno-38-gr/p/7064505,https://www.ab.gr/medias/sys_master/h86/h30/9835293114398.jpg,ab,True
7087854,MAGGI,Κύβοι Ζωμού Κότας 3 Lt 6 Τεμάχια 66 gr,1.22,18.48,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Kyvoi-Zomos/Kyvoi-Zomoy-Kotas-3-Lt-6-Temachia-66-gr/p/7087854,https://www.ab.gr/medias/sys_master/products/h08/h2c/10209426341918.jpg,ab,False
7072110,FRESHLY,Κρέας Σε Κονσέρβα Luncheon Meat Κοτόπουλο 200 gr,2.18,10.9,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kreata-and-Loykanika-Konserva/Kreas-Se-Konserva-Luncheon-Meat-Kotopoylo-200-gr/p/7072110,https://www.ab.gr/medias/sys_master/hf2/hd3/9813765914654.jpg,ab,False
7354700,ALTURA,Σαρδέλες Πικάντικες 90g,1.38,15.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Sardeles-Konserva/Sardeles-Pikantikes-90g/p/7354700,https://www.ab.gr/medias/sys_master/h62/ha5/9813810675742.jpg,ab,False
7451865,CANDEREL,Υποκατάστατο Ζάχαρης Pocket 120 Δισκία 10gr,3.57,357.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Ypokatastata-Zacharis/Ypokatastato-Zacharis-Pocket-120-Diskia-10gr/p/7451865,https://www.ab.gr/medias/sys_master/h11/h1b/9132794478622.jpg,ab,False
7707064,NATURES PROMISE BIO,Πέννες Ολικής Άλεσης Bio 500g,0.85,2.13,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Pennes-Olikis-Alesis-Bio-500g/p/7707064,https://www.ab.gr/medias/sys_master/products/h62/h95/10086239535134.jpg,ab,False
7305934,ΑΒ,Κανέλα Τριμμένη 45g,1.42,31.56,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Kanela-Trimmeni-45g/p/7305934,https://www.ab.gr/medias/sys_master/h33/h35/9835322998814.jpg,ab,True
7663959,ΑΒ,Μείγμα Μπαχαρικών Κάρυ 40g,0.89,22.25,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Meigma-Mpacharikon-Kary-40g/p/7663959,https://www.ab.gr/medias/sys_master/products/h68/hf8/10158442151966.jpg,ab,True
7467366,ΜΑΚΒΕΛ,Σπαγγετίνη Νο10 500g,0.69,1.38,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Spaggetini-No10-500g/p/7467366,https://www.ab.gr/medias/sys_master/h02/h41/9351558332446.jpg,ab,False
7353418,ΑΒ THINK BIO,Αλεύρι Σκληρό 1 Kg,2.27,2.27,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Aleyri-Simigdali/Skliro-Malako-aleyri/Aleyri-Skliro-1-Kg/p/7353418,https://www.ab.gr/medias/sys_master/h77/ha9/9814798368798.jpg,ab,True
7644659,NISSIN,Soba Noodles Chili 111g,1.55,13.96,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Soba-Noodles-Chili-111g/p/7644659,https://www.ab.gr/medias/sys_master/products/h05/h21/10064865165342.jpg,ab,False
7080632,KUHNE,Τουρσί Ξινό Λάχανο 770 gr,5.57,7.96,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Toyrsi-Xino-Lachano-770-gr/p/7080632,https://www.ab.gr/medias/sys_master/h66/h29/9832463892510.jpg,ab,False
7077297,TIPIAK,Κους Κους Κους Κους  500g,3.44,6.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Araviki-Koyzina/Koys-Koys-Koys-Koys-500g/p/7077297,https://www.ab.gr/medias/sys_master/h21/h15/8894005608478.jpg,ab,False
7353705,ΑΒ ΚΟΝΤΑ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΓΗ,Φασόλια Πλακέ Δυτικής Μακεδονίας 500g,4.94,9.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fasolia/Fasolia-Plake-Dytikis-Makedonias-500g/p/7353705,https://www.ab.gr/medias/sys_master/products/h87/h7a/10420041809950.jpg,ab,True
7654271,SALT ODYSSEY,Αλάτι Μεσολογγίου Μύλος 190g,3.17,16.68,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Alati/Alati-Mesologgioy-Mylos-190g/p/7654271,https://www.ab.gr/medias/sys_master/products/hb4/h67/10420084703262.jpg,ab,False
7716262,FYTRO,Σόγια Κιμάς Vegan 400g,3.2,8.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Diafora-dressings/Sogia-Kimas-Vegan-400g/p/7716262,https://www.ab.gr/medias/sys_master/products/h9e/h91/10039960961054.jpg,ab,False
7723678,RIO MARE,Insalatissime Τονοσαλάτα Sicily Edition 160g,4.65,29.06,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Insalatissime-Tonosalata-Sicily-Edition-160g/p/7723678,https://www.ab.gr/medias/sys_master/products/h1a/h2c/10080076562462.jpg,ab,False
7083665,ΑΒ,Κρέμα Αραβοσίτου Κακάο 48g,0.34,7.08,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Krema-Aravositoy-Kakao-48g/p/7083665,https://www.ab.gr/medias/sys_master/hdf/h75/9836250759198.jpg,ab,True
7145105,GRANAROLO,Σάλτσα Μπεσαμέλ 500ml,2.25,4.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Mpesamel/Saltsa-Mpesamel-500ml/p/7145105,https://www.ab.gr/medias/sys_master/h7b/hcc/8893886857246.jpg,ab,False
7430588,ΓΙΩΤΗΣ,Ζελατίνη Σκόνη 3x10gr,2.05,68.33,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Zelatini-Skoni-3x10gr/p/7430588,https://www.ab.gr/medias/sys_master/hb4/hac/9157029003294.jpg,ab,False
7438780,GAEA,Βαλσάμικο Ξύδι με Μέλι & Μουστάρδα 250ml,4.07,16.28,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Xydi-Balsamico/Valsamiko-Xydi-me-Meli-and-Moystarda-250ml/p/7438780,https://www.ab.gr/medias/sys_master/h43/h81/9509746442270.jpg,ab,False
7650036,ΠΑΛΙΡΡΟΙΑ,Φακές με Ψητά Λαχανικά 200g,3.33,16.65,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Etoima-Fagita-se-konserva/Fakes-me-Psita-Lachanika-200g/p/7650036,https://www.ab.gr/medias/sys_master/products/h62/h94/10300950773790.jpg,ab,False
7088331,DAKOR,Κρέας Σε Κονσέρβα Χοιρινό 200 gr,3.99,19.95,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kreata-and-Loykanika-Konserva/Kreas-Se-Konserva-Choirino-200-gr/p/7088331,https://www.ab.gr/medias/sys_master/hb5/h5d/9813689696286.jpg,ab,False
7102430,ORIENTAL EXPRESS,Noodles Κοτόπουλο Κρεμμύδι 85g,1.87,22.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Noodles-Kotopoylo-Kremmydi-85g/p/7102430,https://www.ab.gr/medias/sys_master/h65/hb8/9023949406238.jpg,ab,False
7750932,ΑΒ ΕΠΙΛΟΓΗ,Νισεστές  350g,1.05,3.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Korn-flaoyr-Nisestes/Nisestes-350g/p/7750932,https://www.ab.gr/medias/sys_master/products/hb8/h62/10420096892958.jpg,ab,True
7088174,ΤΡΑΤΑ,Σαρδέλες σε Φυτικό Λάδι 70g,2.64,37.71,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Sardeles-Konserva/Sardeles-se-Fytiko-Ladi-70g/p/7088174,https://www.ab.gr/medias/sys_master/hf1/hdc/9608246067230.jpg,ab,False
7149306,PUMMARO,Τοματοπολτός Διπλής Συμπύκνωσης 200 gr,1.5,7.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Peltes-Ntomatas/Tomatopoltos-Diplis-Sympyknosis-200-gr/p/7149306,https://www.ab.gr/medias/sys_master/h2b/h79/9666906259486.jpg,ab,False
7493937,ΜΕΛΙΣΣΑ,Σπαγγέτι Bio 500g,1.82,3.64,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Makaronia/Spaggeti-Bio-500g/p/7493937,https://www.ab.gr/medias/sys_master/h80/h2e/9688212537374.jpg,ab,False
7750742,SAMOURI,Τρούφα Χρωματιστά Ζαχαρωτά 90g,1.8,20.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Koyvertoyra-and-Garnirismata/Troyfa-Chromatista-Zacharota-90g/p/7750742,https://www.ab.gr/medias/sys_master/products/hf2/h33/10390549037086.jpg,ab,False
7084612,BARILLA,Σάλτσα Με Ελιές 400 gr,3.16,7.9,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Me-Elies-400-gr/p/7084612,https://www.ab.gr/medias/sys_master/products/h51/he9/10417990336542.jpg,ab,False
7088172,ΤΡΑΤΑ,Σαρδέλες σε Σάλτσα Τομάτας 70g,2.64,37.71,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Sardeles-Konserva/Sardeles-se-Saltsa-Tomatas-70g/p/7088172,https://www.ab.gr/medias/sys_master/h77/hc2/9608247050270.jpg,ab,False
7104395,OLD EL PASO,Τάκος Kit Sweet Paprika & Garlic 308g,5.52,17.92,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Mexikaniki-Koyzina/Takos-Kit-Sweet-Paprika-and-Garlic-308g/p/7104395,https://www.ab.gr/medias/sys_master/h2c/h19/9353647030302.jpg,ab,False
7434483,KNORR,Κύβοι Ζωμού Λαχανικών 3 Lt 6 Τεμάχια,1.42,23.67,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Soypes-Zomoi-Kyvoi-Poyres/Kyvoi-Zomos/Kyvoi-Zomoy-Lachanikon-3-Lt-6-Temachia/p/7434483,https://www.ab.gr/medias/sys_master/h4d/hfa/9662952144926.jpg,ab,False
7628652,NISSIN,Noodles Cup Soba Τσίλι 92g,2.42,26.3,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Noodles-Cup-Soba-Tsili-92g/p/7628652,https://www.ab.gr/medias/sys_master/h78/h44/9608727167006.jpg,ab,False
7704795,ΑΒ ΚΟΝΤΑ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΓΗ,Τραχανάς Σταρένιος Πηλίου 500g,2.21,4.42,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Paradosiaka-Zymarika/Trachanas-Starenios-Pilioy-500g/p/7704795,https://www.ab.gr/medias/sys_master/products/hf9/hf5/10052988436510.jpg,ab,True
7485278,VAHINE,Ζάχαρη Βανιλίνης 38gr,2.14,56.32,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Zachari-Vanilinis-38gr/p/7485278,https://www.ab.gr/medias/sys_master/products/h92/h12/10098032508958.jpg,ab,False
7548444,-,Αντσούγιες Φιλέτο 150g,3.98,44.22,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Antsoygies-Fileto-150g/p/7548444,https://www.ab.gr/medias/sys_master/h2f/h44/9238322839582.jpg,ab,False
7617095,ΤΡΑΤΑ,Φιλέτο Σολομού Salmon Pocket 70g,3.33,47.57,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Diafora-Psarika-Konserva/Fileto-Solomoy-Salmon-Pocket-70g/p/7617095,https://www.ab.gr/medias/sys_master/h4f/h60/9608701345822.jpg,ab,False
7705091,NATURES PROMISE BIO,Φασόλια Μέτρια Bio 500g,3.69,7.38,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Fasolia/Fasolia-Metria-Bio-500g/p/7705091,https://www.ab.gr/medias/sys_master/products/h53/h2e/10191868788766.jpg,ab,False
7126768,FLOKOS,Καλαμάρι Καλιφόρνιας Σε Άλμη 222g,4.76,21.44,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Malakia-Konserva/Kalamari-Kalifornias-Se-Almi-222g/p/7126768,https://www.ab.gr/medias/sys_master/h43/hed/9364632436766.jpg,ab,False
7667746,NATURES PROMISE BIO,Ελαιόλαδο Εξαιρετικό Παρθένο Bio 500ml,7.55,15.1,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Elaiolado-and-Elies/Extra-Partheno-and-Partheno-Elaiolado/Elaiolado-Exairetiko-Partheno-Bio-500ml/p/7667746,https://www.ab.gr/medias/sys_master/products/hd3/h73/10191902015518.jpg,ab,False
7684516,ΜΕΛΙΣΣΑ,Πλεξούδες Χρυσή Επιλογή 500g,1.08,2.16,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Rigkatoni-Penes-Kritharaki-and-alles-Pastes/Plexoydes-Chrysi-Epilogi-500g/p/7684516,https://www.ab.gr/medias/sys_master/h23/h0e/9800029274142.jpg,ab,False
7645226,ΓΟΥΜΕΝΙΣΣΕΣ,Chutney Ντομάτας Ρίγανη 220g,2.05,9.32,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-kreas/Chutney-Ntomatas-Rigani-220g/p/7645226,https://www.ab.gr/medias/sys_master/he0/hfd/9836211372062.jpg,ab,False
7139817,ΑΒ,Τόνος Φιλέτο Σε Ηλιέλαιο 2X140 gr,4.96,17.71,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonos-Fileto-Se-Ilielaio-2X140-gr/p/7139817,https://www.ab.gr/medias/sys_master/hbb/hd6/9813767880734.jpg,ab,True
7422698,AGRINO,Φάβα Φαρσάλων 500gr,2.42,4.84,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Alla-ospria/Fava-Farsalon-500gr/p/7422698,https://www.ab.gr/medias/sys_master/h95/h9f/9109640839198.jpg,ab,False
7898229,ΑΛΛΑΤΙΝΗ,Αλεύρι Bread You Love Αγιορείτικο 1kg,2.05,2.05,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Aleyri-Simigdali/Skliro-Malako-aleyri/Aleyri-Bread-You-Love-Agioreitiko-1kg/p/7898229,https://www.ab.gr/medias/sys_master/products/h69/h7f/10212245078046.jpg,ab,False
7724912,NATURES PROMISE BIO,Κέτσαπ Bio 530g,2.6,4.91,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Ketsap/Ketsap-Bio-530g/p/7724912,https://www.ab.gr/medias/sys_master/products/h9a/h74/10092317081630.jpg,ab,False
7567413,-,Πέστροφα Φιλέτο 110gr,4.49,40.82,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Delicatessen/Pestrofa-Fileto-110gr/p/7567413,https://www.ab.gr/medias/sys_master/hfb/h0b/9864048279582.jpg,ab,False
7774869,GUSTONA,Ρεβίθια Χονδρά Εισαγωγής 500g,1.4,2.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Revithia/Revithia-Chondra-Eisagogis-500g/p/7774869,https://www.ab.gr/medias/sys_master/products/h5e/h2e/10419926663198.jpg,ab,False
7069237,ΠΑΠΑΔΗΜΗΤΡΙΟΥ,Ξύδι Βαλσάμικο Βιολογικό 250 ml,2.86,11.44,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Xydi-Lemoni/Xydi-Balsamico/Xydi-Valsamiko-Viologiko-250-ml/p/7069237,https://www.ab.gr/medias/sys_master/hfb/ha7/9351446331422.jpg,ab,False
7517545,ORIENTAL EXPRESS,Ασιάτικα Λαχανικά Ανάμικτα με Ανανά 330g,2.38,7.21,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Asiatika-Lachanika-Anamikta-me-Anana-330g/p/7517545,https://www.ab.gr/medias/sys_master/h8c/hc2/9145503252510.jpg,ab,False
7742026,BARILLA,Σάλτσα Arrabbiata Χωρίς Γλουτένη 2x400g,5.6,7.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Saltses-Dressings/Saltses-gia-zymarika/Saltsa-Arrabbiata-Choris-Gloyteni-2x400g/p/7742026,https://www.ab.gr/medias/sys_master/products/h7a/h31/10242722201630.jpg,ab,False
7083707,ΑΒ,Κρέμα Αραβοσίτου Στιγμής Βανίλια 62g,0.64,10.32,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Krema-Aravositoy-Stigmis-Vanilia-62g/p/7083707,https://www.ab.gr/medias/sys_master/hbb/h81/9836242239518.jpg,ab,True
7568380,MC CORMICK,Πάπρικα Καπνιστή 40gr,4.49,112.25,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Paprika-Kapnisti-40gr/p/7568380,https://www.ab.gr/medias/sys_master/h97/h19/9161310175262.jpg,ab,False
7731851,ΓΙΩΤΗΣ,Κουβερτούρα Γάλακτος 2x125g,5.46,21.84,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Eidi-zacharoplastikis/Ylika-zacharoplastikis/Koyvertoyra-Galaktos-2x125g/p/7731851,https://www.ab.gr/medias/sys_master/products/h4e/h02/10050029322270.jpg,ab,False
7713642,GUSTONA,Κομπόστα Ροδάκινο 820g,2.72,3.32,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Kompostes/Komposta-Rodakino-820g/p/7713642,https://www.ab.gr/medias/sys_master/products/h5f/h7d/10086291898398.jpg,ab,False
7642364,HELLAS,Γαύρος Μαρινάτος 90g,3.59,39.89,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Diafora-Psarika-Konserva/Gayros-Marinatos-90g/p/7642364,https://www.ab.gr/medias/sys_master/products/hf2/h4f/10156503924766.jpg,ab,False
7761331,NATURES PROMISE BIO,Σησαμέλαιο Bio 250ml,3.95,15.8,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Sporelaio-and-Mageirika-Lipi/Eidika-sporelaia-and-Mageirika-Lipi/Sisamelaio-Bio-250ml/p/7761331,https://www.ab.gr/medias/sys_master/products/h10/hb7/10419882491934.jpg,ab,False
7063505,ΓΙΩΤΗΣ,Άνθος Αραβοσίτου Στιγμής Μπισκότο 62g,1.03,14.71,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Anthos-Aravositoy-Stigmis-Mpiskoto-62g/p/7063505,https://www.ab.gr/medias/sys_master/hca/h02/9755592589342.jpg,ab,False
7064596,ΑΒ ΚΟΝΤΑ ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΓΗ,Κριθαράκι Χονδρό Τριπόλεως 500g,2.19,4.38,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zymarika/Paradosiaka-Zymarika/Kritharaki-Chondro-Tripoleos-500g/p/7064596,https://www.ab.gr/medias/sys_master/h2b/h80/9813708636190.jpg,ab,True
7338979,FYTRO,Ζάχαρη Καστανή Ακατέργαστη 500g,2.26,4.52,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Zachari/Akatergasti-Zachari/Zachari-Kastani-Akatergasti-500g/p/7338979,https://www.ab.gr/medias/sys_master/products/h56/h79/10039971119134.jpg,ab,False
7633778,ΓΙΩΤΗΣ,Φρουί Ζελέ Ρόδι Χωρίς Ζάχαρη 14.5g,1.44,96.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Froyi-Zele-Rodi-Choris-Zachari-14-5g/p/7633778,https://www.ab.gr/medias/sys_master/products/hc1/h5b/10382207287326.jpg,ab,False
7670467,ΗΛΙΟΣ,Κρεμμύδι Τριμμένο 30g,1.65,55.0,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Kremmydi-Trimmeno-30g/p/7670467,https://www.ab.gr/medias/sys_master/products/h46/h42/10148436607006.jpg,ab,False
7725651,KNORR,Noodles Τεριγιάκι 133g,2.99,22.48,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Koyzina-Apo-Anatolis/Noodles-Terigiaki-133g/p/7725651,https://www.ab.gr/medias/sys_master/products/h58/h08/10183718043678.jpg,ab,False
7657561,ΑΒ,Τονοσαλάτα με Κους Κους 2x160g,4.12,12.88,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Konserves/Tonos-Tonosalata/Tonosalata-me-Koys-Koys-2x160g/p/7657561,https://www.ab.gr/medias/sys_master/hb7/h1d/9813893382174.jpg,ab,True
7774901,GUSTONA,Ρεβίθια Αποφλοιωμένα Εισαγωγής 500g,1.85,3.7,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Ryzi-Ospria/Revithia/Revithia-Apofloiomena-Eisagogis-500g/p/7774901,https://www.ab.gr/medias/sys_master/products/h23/h3e/10419923910686.jpg,ab,False
7098502,EL SABOR,Σάλτσα Τυριού Cheese Dip 300ml,2.86,9.53,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Katepsygmena-Fagita-Diethnoys-Koyzinas/Proionta-gia-Mexikaniki-Koyzina/Saltsa-Tyrioy-Cheese-Dip-300ml/p/7098502,https://www.ab.gr/medias/sys_master/hac/h72/9346825945118.jpg,ab,False
7127796,ΓΙΩΤΗΣ,Ζελέ Ανανάς 2x100g,1.7,8.5,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Meigmata-gia-glyka/Zele-Kremes/Zele-Ananas-2x100g/p/7127796,https://www.ab.gr/medias/sys_master/products/hf0/h57/10265450217502.jpg,ab,False
7084858,MC CORMICK,Τζίντζερ Τριμμένο 26 gr,4.26,163.85,Κομμάτι,https://www.ab.gr/el/eshop/Vasika-typopoiimena-trofima/Mpacharika-Alati/Mpacharika/Tzintzer-Trimmeno-26-gr/p/7084858,https://www.ab.gr/medias/sys_master/h7f/h40/9348324327454.jpg,ab,False
